nx,ny,PCP,POP,PTY,REH,SKY,TMP,WSD,년,월,일,시각
60,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.0,2022,3,29,23
60,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.0,2022,3,29,23
60,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.9,2022,3,29,23
60,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.0,2022,3,29,23
60,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.0,2022,3,29,23
60,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.1,2022,3,29,23
60,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.2,2022,3,29,23
61,119,0.0,0.0,0.0,75.0,1.0,5.0,1.8,2022,3,29,23
61,120,0.0,0.0,0.0,80.0,1.0,5.0,1.7,2022,3,29,23
61,121,0.0,0.0,0.0,80.0,1.0,5.0,1.6,2022,3,29,23
61,122,0.0,0.0,0.0,80.0,1.0,5.0,1.5,2022,3,29,23
61,123,0.0,0.0,0.0,80.0,1.0,5.0,1.4,2022,3,29,23
61,124,0.0,0.0,0.0,75.0,1.0,5.0,1.4,2022,3,29,23
61,125,0.0,0.0,0.0,75.0,1.0,7.0,1.3,2022,3,29,23
61,126,0.0,0.0,0.0,70.0,1.0,7.0,1.3,2022,3,29,23
61,127,0.0,0.0,0.0,70.0,1.0,8.0,1.3,2022,3,29,23
61,128,0.0,0.0,0.0,70.0,1.0,7.0,1.2,2022,3,29,23
61,129,0.0,0.0,0.0,65.0,1.0,8.0,1.2,2022,3,29,23
61,130,0.0,0.0,0.0,65.0,1.0,8.0,1.1,2022,3,29,23
61,131,0.0,0.0,0.0,70.0,1.0,7.0,1.1,2022,3,29,23
61,132,0.0,0.0,0.0,75.0,1.0,6.0,1.1,2022,3,29,23
61,133,0.0,0.0,0.0,85.0,1.0,4.0,1.0,2022,3,29,23
61,134,0.0,0.0,0.0,80.0,1.0,4.0,1.0,2022,3,29,23
61,135,0.0,0.0,0.0,75.0,1.0,4.0,0.9,2022,3,29,23
62,119,-99.0,-99.0,0.0,-99.0,3.0,-99.0,7.7,2022,3,29,23
62,120,-99.0,-99.0,0.0,-99.0,3.0,-99.0,7.6,2022,3,29,23
62,121,-99.0,-99.0,0.0,-99.0,3.0,-99.0,7.5,2022,3,29,23
62,122,-99.0,-99.0,0.0,-99.0,3.0,-99.0,7.4,2022,3,29,23
62,123,-99.0,-99.0,0.0,-99.0,3.0,-99.0,7.3,2022,3,29,23
62,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.2,2022,3,29,23
62,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.1,2022,3,29,23
62,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.0,2022,3,29,23
62,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.9,2022,3,29,23
62,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.7,2022,3,29,23
62,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.5,2022,3,29,23
62,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.4,2022,3,29,23
62,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.2,2022,3,29,23
62,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.1,2022,3,29,23
62,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.9,2022,3,29,23
62,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.8,2022,3,29,23
62,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.7,2022,3,29,23
63,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.6,2022,3,29,23
63,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.5,2022,3,29,23
63,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.4,2022,3,29,23
63,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.2,2022,3,29,23
63,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.1,2022,3,29,23
63,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.9,2022,3,29,23
63,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.8,2022,3,29,23
63,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.7,2022,3,29,23
63,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.7,2022,3,29,23
63,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.7,2022,3,29,23
63,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.6,2022,3,29,23
63,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.7,2022,3,29,23
63,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.8,2022,3,29,23
63,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.8,2022,3,29,23
63,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.9,2022,3,29,23
63,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.0,2022,3,29,23
63,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.2,2022,3,29,23
64,119,0.0,0.0,0.0,75.0,1.0,7.0,1.1,2022,3,29,23
64,120,0.0,0.0,0.0,80.0,1.0,6.0,1.2,2022,3,29,23
64,121,0.0,0.0,0.0,80.0,1.0,4.0,1.2,2022,3,29,23
64,122,0.0,0.0,0.0,80.0,1.0,4.0,1.3,2022,3,29,23
64,123,0.0,0.0,0.0,80.0,1.0,3.0,1.3,2022,3,29,23
64,124,0.0,0.0,0.0,80.0,1.0,3.0,1.2,2022,3,29,23
64,125,0.0,0.0,0.0,75.0,1.0,4.0,1.2,2022,3,29,23
64,126,0.0,0.0,0.0,75.0,1.0,4.0,1.0,2022,3,29,23
64,127,0.0,0.0,0.0,75.0,1.0,3.0,1.0,2022,3,29,23
64,128,0.0,0.0,0.0,70.0,1.0,4.0,0.9,2022,3,29,23
64,129,0.0,0.0,0.0,75.0,1.0,8.0,0.8,2022,3,29,23
64,130,0.0,0.0,0.0,70.0,1.0,6.0,0.8,2022,3,29,23
64,131,0.0,0.0,0.0,70.0,1.0,6.0,0.9,2022,3,29,23
64,132,0.0,0.0,0.0,70.0,1.0,5.0,0.9,2022,3,29,23
64,133,0.0,0.0,0.0,70.0,1.0,6.0,0.9,2022,3,29,23
64,134,0.0,0.0,0.0,65.0,1.0,7.0,1.2,2022,3,29,23
64,135,0.0,0.0,0.0,65.0,1.0,7.0,1.4,2022,3,29,23
65,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.7,2022,3,29,23
65,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.6,2022,3,29,23
65,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.5,2022,3,29,23
65,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.4,2022,3,29,23
65,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.3,2022,3,29,23
65,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.2,2022,3,29,23
65,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.1,2022,3,29,23
65,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.1,2022,3,29,23
65,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.0,2022,3,29,23
65,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.9,2022,3,29,23
65,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.8,2022,3,29,23
65,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.8,2022,3,29,23
65,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.9,2022,3,29,23
65,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.0,2022,3,29,23
65,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.2,2022,3,29,23
65,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.4,2022,3,29,23
65,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.3,2022,3,29,23
66,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.7,2022,3,29,23
66,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.8,2022,3,29,23
66,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.8,2022,3,29,23
66,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.8,2022,3,29,23
66,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.9,2022,3,29,23
66,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.0,2022,3,29,23
66,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.0,2022,3,29,23
66,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.1,2022,3,29,23
66,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.1,2022,3,29,23
66,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.1,2022,3,29,23
66,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.0,2022,3,29,23
66,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.0,2022,3,29,23
66,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,7.0,2022,3,29,23
66,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.9,2022,3,29,23
66,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.9,2022,3,29,23
66,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.9,2022,3,29,23
66,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.9,2022,3,29,23
